folio,fecha,planta,centro_costo,concepto,monto,cargado_en
HER-202605-002708,2026-05-03,Hermosillo,Mantenimiento,Licencia de software,"8.322,75",2026-07-01
HER-202605-002735,2026-05-03,Hermosillo,Nómina Indirecta,Renta de montacargas,"3.570,25",2026-07-01
HER-202605-002762,2026-05-03,Hermosillo,Fletes,Consumo eléctrico,"5.414,25",2026-07-01
HER-202605-002789,2026-05-03,Hermosillo,Refacciones,Servicio externo,"2.608,25",2026-07-01
HER-202605-002816,2026-05-03,Hermosillo,seguridad,Licencia de software,"3.603,75",2026-07-01
HER-202605-002843,2026-05-03,Hermosillo,Sistemas,Renta de montacargas,"1.572,75",2026-07-01
IRA-202605-011699,2026-05-03,Irapuato,Mantenimiento,Renta de montacargas,"6.102,25",2026-07-01
IRA-202605-011726,2026-05-03,Irapuato,Nómina Indirecta ,Consumo eléctrico,"3.408,75",2026-07-01
IRA-202605-011753,2026-05-03,Irapuato,Fletes,Servicio externo,"4.995,00",2026-07-01
IRA-202605-011780,2026-05-03,Irapuato,Refacciones,Licencia de software,"3.260,00",2026-07-01
IRA-202605-011807,2026-05-03,Irapuato,Seguridad,Renta de montacargas,"2.582,25",2026-07-01
IRA-202605-011834,2026-05-03,Irapuato,Sistemas,Consumo eléctrico,"2.082,00",2026-07-01
CHI-202605-008760,2026-05-04,Chihuahua,Energía,Refacción prensa,"7.320,75",2026-07-01
CHI-202605-008787,2026-05-04,Chihuahua,Nómina Indirecta,Flete nacional,"5.361,25",2026-07-01
CHI-202605-008814,2026-05-04,Chihuahua,Fletes,Calibración de equipo,"5.531,75",2026-07-01
CHI-202605-008841,2026-05-04,Chihuahua,refacciones,Equipo de protección,"2.415,50",2026-07-01
CHI-202605-008868,2026-05-04,Chihuahua,Seguridad,Refacción prensa,"3.675,25",2026-07-01
CHI-202605-008895,2026-05-04,Chihuahua,Sistemas,Flete nacional,"2.039,00",2026-07-01
CUA-202605-005736,2026-05-04,Cuautitlán,ENERGÍA,Refacción prensa,"9.267,75",2026-07-01
CUA-202605-005763,2026-05-04,Cuautitlán,Nómina Indirecta,Flete nacional,"5.910,75",2026-07-01
CUA-202605-005790,2026-05-04,Cuautitlán,Fletes,Calibración de equipo,"9.194,00",2026-07-01
CUA-202605-005817,2026-05-04,Cuautitlán,Refacciones,Equipo de protección,"3.665,00",2026-07-01
CUA-202605-005844,2026-05-04,Cuautitlán,Seguridad,Refacción prensa,"7.158,00",2026-07-01
CUA-202605-005871,2026-05-04,Cuautitlán,  SISTEMAS ,Flete nacional,"2.984,25",2026-07-01
HER-202605-002712,2026-05-04,Hermosillo,Energía,Refacción prensa,"6.051,00",2026-07-01
HER-202605-002739,2026-05-04,Hermosillo,Nómina Indirecta,Flete nacional,"4.236,25",2026-07-01
HER-202605-002766,2026-05-04,Hermosillo,fletes,Calibración de equipo,"5.997,00",2026-07-01
HER-202605-002793,2026-05-04,Hermosillo,Refacciones,Equipo de protección,"2.980,00",2026-07-01
HER-202605-002820,2026-05-04,Hermosillo,Seguridad,Refacción prensa,"2.891,00",2026-07-01
HER-202605-002847,2026-05-04,Hermosillo,Sistemas,Flete nacional,"1.913,50",2026-07-01
IRA-202605-011703,2026-05-04,Irapuato,Energía,Flete nacional,"3.530,75",2026-07-01
IRA-202605-011730,2026-05-04,Irapuato,Nómina Indirecta,Calibración de equipo,"3.975,75",2026-07-01
IRA-202605-011757,2026-05-04,Irapuato,Fletes,Equipo de protección,"3.874,25",2026-07-01
IRA-202605-011784,2026-05-04,Irapuato,Calidad,Refacción prensa,"1.719,75",2026-07-01
IRA-202605-011811,2026-05-04,Irapuato,SEGURIDAD,Flete nacional,"2.124,25",2026-07-01
IRA-202605-011838,2026-05-04,Irapuato,Sistemas,Calibración de equipo,"1.843,75",2026-07-01
CHI-202605-008737,2026-05-05,Chihuahua,Mantenimiento,Mantenimiento preventivo,"-4.204,50",2026-07-01
CHI-202605-008764,2026-05-05,Chihuahua,Energía,Flete de importación,"7.440,25",2026-07-01
CHI-202605-008791,2026-05-05,Chihuahua,nómina indirecta,Nómina de apoyo,"3.643,00",2026-07-01
CHI-202605-008818,2026-05-05,Chihuahua,Fletes,Reparación correctiva,"5.467,00",2026-07-01
CHI-202605-008845,2026-05-05,Chihuahua,Calidad,Mantenimiento preventivo,"3.021,50",2026-07-01
CHI-202605-008872,2026-05-05,Chihuahua,Seguridad,Flete de importación,"4.038,75",2026-07-01
CHI-202605-008899,2026-05-05,Chihuahua,Sistemas,Nómina de apoyo,"1.669,75",2026-07-01
CUA-202605-005713,2026-05-05,Cuautitlán,Mantenimiento,Mantenimiento preventivo,"-17.357,50",2026-07-01
CUA-202605-005740,2026-05-05,Cuautitlán,Energía,Flete de importación,"7.236,50",2026-07-01
CUA-202605-005767,2026-05-05,Cuautitlán,Nómina Indirecta,Nómina de apoyo,"5.319,25",2026-07-01
CUA-202605-005794,2026-05-05,Cuautitlán,Fletes,Reparación correctiva,"8.707,00",2026-07-01
CUA-202605-005821,2026-05-05,Cuautitlán,  CALIDAD ,Mantenimiento preventivo,"4.453,00",2026-07-01
CUA-202605-005848,2026-05-05,Cuautitlán,Seguridad,Flete de importación,"6.133,50",2026-07-01
CUA-202605-005875,2026-05-05,Cuautitlán,Sistemas,Nómina de apoyo,"2.439,75",2026-07-01
HER-202605-002689,2026-05-05,Hermosillo,Mantenimiento,Mantenimiento preventivo,"-3.227,50",2026-07-01
HER-202605-002716,2026-05-05,Hermosillo,energía,Flete de importación,"5.795,25",2026-07-01
HER-202605-002743,2026-05-05,Hermosillo,Nómina Indirecta,Nómina de apoyo,"4.999,75",2026-07-01
HER-202605-002770,2026-05-05,Hermosillo,Fletes,Reparación correctiva,"5.811,75",2026-07-01
HER-202605-002797,2026-05-05,Hermosillo,Calidad,Mantenimiento preventivo,"1.587,50",2026-07-01
HER-202605-002824,2026-05-05,Hermosillo,Seguridad,Flete de importación,"2.902,75",2026-07-01
HER-202605-002851,2026-05-05,Hermosillo,Sistemas ,Nómina de apoyo,"1.669,50",2026-07-01
IRA-202605-011707,2026-05-05,Irapuato,Energía,Nómina de apoyo,"4.658,50",2026-07-01
IRA-202605-011734,2026-05-05,Irapuato,Nómina Indirecta,Reparación correctiva,"3.294,25",2026-07-01
IRA-202605-011761,2026-05-05,Irapuato,REFACCIONES,Mantenimiento preventivo,"-3.987,50",2026-07-01
IRA-202605-011788,2026-05-05,Irapuato,Calidad,Flete de importación,"1.502,50",2026-07-01
IRA-202605-011815,2026-05-05,Irapuato,Seguridad,Nómina de apoyo,"2.006,00",2026-07-01
CHI-202605-008741,2026-05-06,Chihuahua,mantenimiento,Servicio externo,"7.687,25",2026-07-01
CHI-202605-008768,2026-05-06,Chihuahua,Energía,Licencia de software,"8.269,75",2026-07-01
CHI-202605-008795,2026-05-06,Chihuahua,Nómina Indirecta,Renta de montacargas,"4.632,25",2026-07-01
CHI-202605-008822,2026-05-06,Chihuahua,Refacciones,Consumo eléctrico,"4.811,00",2026-07-01
CHI-202605-008849,2026-05-06,Chihuahua,Calidad,Servicio externo,"1.676,50",2026-07-01
CHI-202605-008876,2026-05-06,Chihuahua,Seguridad ,Licencia de software,"3.078,75",2026-07-01
CHI-202605-008903,2026-05-06,Chihuahua,Sistemas,Renta de montacargas,"2.285,00",2026-07-01
CUA-202605-005717,2026-05-06,Cuautitlán,Mantenimiento,Servicio externo,"10.643,25",2026-07-01
CUA-202605-005744,2026-05-06,Cuautitlán,Energía,Licencia de software,"8.409,75",2026-07-01
CUA-202605-005771,2026-05-06,Cuautitlán,  NÓMINA INDIRECTA ,Renta de montacargas,"4.616,00",2026-07-01
CUA-202605-005798,2026-05-06,Cuautitlán,Refacciones,Consumo eléctrico,"8.692,00",2026-07-01
CUA-202605-005825,2026-05-06,Cuautitlán,Calidad,Servicio externo,"3.226,00",2026-07-01
CUA-202605-005852,2026-05-06,Cuautitlán,Seguridad,Licencia de software,"7.493,00",2026-07-01
CUA-202605-005879,2026-05-06,Cuautitlán,Sistemas,Renta de montacargas,"3.104,25",2026-07-01
HER-202605-002693,2026-05-06,Hermosillo,Mantenimiento,Servicio externo,"7.077,25",2026-07-01
HER-202605-002720,2026-05-06,Hermosillo,Energía,Licencia de software,"5.772,50",2026-07-01
HER-202605-002747,2026-05-06,Hermosillo,Nómina Indirecta,Renta de montacargas,"4.440,00",2026-07-01
HER-202605-002774,2026-05-06,Hermosillo,Refacciones,Consumo eléctrico,"4.223,75",2026-07-01
HER-202605-002801,2026-05-06,Hermosillo,Calidad ,Servicio externo,"1.831,25",2026-07-01
HER-202605-002828,2026-05-06,Hermosillo,Seguridad,Licencia de software,"3.666,00",2026-07-01
HER-202605-002855,2026-05-06,Hermosillo,Sistemas,Renta de montacargas,"1.384,50",2026-07-01
IRA-202605-011684,2026-05-06,Irapuato,Mantenimiento,Licencia de software,"4.687,75",2026-07-01
IRA-202605-011711,2026-05-06,Irapuato,ENERGÍA,Renta de montacargas,"3.560,50",2026-07-01
IRA-202605-011738,2026-05-06,Irapuato,Nómina Indirecta,Consumo eléctrico,"2.601,25",2026-07-01
IRA-202605-011765,2026-05-06,Irapuato,Refacciones,Servicio externo,"3.175,50",2026-07-01
IRA-202605-011792,2026-05-06,Irapuato,Calidad,Licencia de software,"1.347,75",2026-07-01
IRA-202605-011819,2026-05-06,Irapuato,Seguridad,Renta de montacargas,"2.637,25",2026-07-01
CHI-202605-008745,2026-05-07,Chihuahua,Mantenimiento,Equipo de protección,"5.414,50",2026-07-01
CHI-202605-008772,2026-05-07,Chihuahua,Energía,Refacción prensa,"8.364,25",2026-07-01
CHI-202605-008799,2026-05-07,Chihuahua,Nómina Indirecta,Flete nacional,"3.775,50",2026-07-01
CHI-202605-008826,2026-05-07,Chihuahua,Refacciones ,Calibración de equipo,"6.804,25",2026-07-01
CHI-202605-008853,2026-05-07,Chihuahua,Calidad,Equipo de protección,"2.258,75",2026-07-01
CHI-202605-008880,2026-05-07,Chihuahua,Seguridad,Refacción prensa,"4.096,25",2026-07-01
CUA-202605-005721,2026-05-07,Cuautitlán,  MANTENIMIENTO ,Equipo de protección,"6.110,00",2026-07-01
CUA-202605-005748,2026-05-07,Cuautitlán,Energía,Refacción prensa,"6.918,00",2026-07-01
CUA-202605-005775,2026-05-07,Cuautitlán,Nómina Indirecta,Flete nacional,"6.757,50",2026-07-01
CUA-202605-005802,2026-05-07,Cuautitlán,Refacciones,Calibración de equipo,"8.804,50",2026-07-01
CUA-202605-005829,2026-05-07,Cuautitlán,Calidad,Equipo de protección,"5.642,00",2026-07-01
CUA-202605-005856,2026-05-07,Cuautitlán, Seguridad,Refacción prensa,"5.478,50",2026-07-01
HER-202605-002697,2026-05-07,Hermosillo,Mantenimiento,Equipo de protección,"5.436,50",2026-07-01
HER-202605-002724,2026-05-07,Hermosillo,Energía,Refacción prensa,"6.331,75",2026-07-01
HER-202605-002751,2026-05-07,Hermosillo,Nómina Indirecta ,Flete nacional,"5.022,25",2026-07-01
HER-202605-002778,2026-05-07,Hermosillo,Refacciones,Calibración de equipo,"5.357,75",2026-07-01
HER-202605-002805,2026-05-07,Hermosillo,Calidad,Equipo de protección,"1.905,00",2026-07-01
HER-202605-002832,2026-05-07,Hermosillo,Seguridad,Refacción prensa,"2.608,25",2026-07-01
IRA-202605-011688,2026-05-07,Irapuato,Mantenimiento,Refacción prensa,"4.741,25",2026-07-01
IRA-202605-011715,2026-05-07,Irapuato,Energía,Flete nacional,"4.350,50",2026-07-01
IRA-202605-011742,2026-05-07,Irapuato,Fletes,Calibración de equipo,"3.133,50",2026-07-01
IRA-202605-011769,2026-05-07,Irapuato,Refacciones,Equipo de protección,"1.991,00",2026-07-01
IRA-202605-011796,2026-05-07,Irapuato,  CALIDAD ,Refacción prensa,"1.883,50",2026-07-01
IRA-202605-011823,2026-05-07,Irapuato,Sistemas,Flete nacional,"1.057,50",2026-07-01
CHI-202605-008749,2026-05-08,Chihuahua,Mantenimiento,Mantenimiento preventivo,"8.662,75",2026-07-01
CHI-202605-008776,2026-05-08,Chihuahua,Energía ,Flete de importación,"8.417,25",2026-07-01
CHI-202605-008803,2026-05-08,Chihuahua,Fletes,Nómina de apoyo,"4.222,50",2026-07-01
CHI-202605-008830,2026-05-08,Chihuahua,Refacciones,Reparación correctiva,"6.717,75",2026-07-01
CHI-202605-008857,2026-05-08,Chihuahua,Calidad,Mantenimiento preventivo,"1.574,75",2026-07-01
CHI-202605-008884,2026-05-08,Chihuahua,Sistemas,Flete de importación,"2.732,25",2026-07-01
CUA-202605-005725,2026-05-08,Cuautitlán,Mantenimiento,Mantenimiento preventivo,"6.613,25",2026-07-01
CUA-202605-005752,2026-05-08,Cuautitlán,Energía,Flete de importación,"9.157,75",2026-07-01
CUA-202605-005779,2026-05-08,Cuautitlán,Fletes,Nómina de apoyo,"5.930,25",2026-07-01
CUA-202605-005806,2026-05-08,Cuautitlán, Refacciones,Reparación correctiva,"10.638,25",2026-07-01
CUA-202605-005833,2026-05-08,Cuautitlán,Calidad,Mantenimiento preventivo,"4.947,00",2026-07-01
CUA-202605-005860,2026-05-08,Cuautitlán,Sistemas,Flete de importación,"4.059,75",2026-07-01
HER-202605-002701,2026-05-08,Hermosillo,Mantenimiento ,Mantenimiento preventivo,"3.793,50",2026-07-01
HER-202605-002728,2026-05-08,Hermosillo,Energía,Flete de importación,"6.182,50",2026-07-01
HER-202605-002755,2026-05-08,Hermosillo,Fletes,Nómina de apoyo,"2.435,00",2026-07-01
HER-202605-002782,2026-05-08,Hermosillo,Refacciones,Reparación correctiva,"5.345,25",2026-07-01
HER-202605-002809,2026-05-08,Hermosillo,Calidad,Mantenimiento preventivo,"2.553,00",2026-07-01
HER-202605-002836,2026-05-08,Hermosillo,SISTEMAS,Flete de importación,"2.424,50",2026-07-01
IRA-202605-011692,2026-05-08,Irapuato,Mantenimiento,Flete de importación,"5.322,25",2026-07-01
IRA-202605-011719,2026-05-08,Irapuato,Energía,Nómina de apoyo,"4.100,25",2026-07-01
IRA-202605-011746,2026-05-08,Irapuato,  FLETES ,Reparación correctiva,"2.151,00",2026-07-01
IRA-202605-011773,2026-05-08,Irapuato,Refacciones,Mantenimiento preventivo,"2.511,50",2026-07-01
IRA-202605-011800,2026-05-08,Irapuato,Calidad,Flete de importación,"1.290,00",2026-07-01
IRA-202605-011827,2026-05-08,Irapuato,Sistemas,Nómina de apoyo,"1.524,50",2026-07-01
CHI-202605-008753,2026-05-09,Chihuahua,Mantenimiento,Servicio externo,"8.595,75",2026-07-01
CHI-202605-008780,2026-05-09,Chihuahua,Nómina Indirecta,Licencia de software,"6.950,50",2026-07-01
CHI-202605-008807,2026-05-09,Chihuahua,Fletes,Renta de montacargas,"3.146,75",2026-07-01
CHI-202605-008834,2026-05-09,Chihuahua,Refacciones,Consumo eléctrico,"5.266,25",2026-07-01
CHI-202605-008861,2026-05-09,Chihuahua,CALIDAD,Servicio externo,"1.978,50",2026-07-01
CHI-202605-008888,2026-05-09,Chihuahua,Sistemas,Licencia de software,"3.078,75",2026-07-01
CUA-202605-005729,2026-05-09,Cuautitlán,Mantenimiento,Servicio externo,"10.210,25",2026-07-01
CUA-202605-005756,2026-05-09,Cuautitlán, Nómina Indirecta,Licencia de software,"9.818,00",2026-07-01
CUA-202605-005783,2026-05-09,Cuautitlán,Fletes,Renta de montacargas,"3.938,50",2026-07-01
CUA-202605-005810,2026-05-09,Cuautitlán,Refacciones,Consumo eléctrico,"9.016,25",2026-07-01
CUA-202605-005837,2026-05-09,Cuautitlán,Calidad,Servicio externo,"5.444,00",2026-07-01
CUA-202605-005864,2026-05-09,Cuautitlán,Sistemas,Licencia de software,"4.775,00",2026-07-01
HER-202605-002705,2026-05-09,Hermosillo,Mantenimiento,Servicio externo,"5.579,00",2026-07-01
HER-202605-002732,2026-05-09,Hermosillo,Nómina Indirecta,Licencia de software,"6.379,25",2026-07-01
HER-202605-002759,2026-05-09,Hermosillo,Fletes,Renta de montacargas,"2.819,25",2026-07-01
HER-202605-002786,2026-05-09,Hermosillo,REFACCIONES,Consumo eléctrico,"5.026,00",2026-07-01
HER-202605-002813,2026-05-09,Hermosillo,Calidad,Servicio externo,"1.962,75",2026-07-01
HER-202605-002840,2026-05-09,Hermosillo,Sistemas,Licencia de software,"1.989,25",2026-07-01
IRA-202605-011696,2026-05-09,Irapuato,  MANTENIMIENTO ,Licencia de software,"4.350,00",2026-07-01
IRA-202605-011723,2026-05-09,Irapuato,Nómina Indirecta,Renta de montacargas,"5.504,75",2026-07-01
IRA-202605-011750,2026-05-09,Irapuato,Fletes,Consumo eléctrico,"2.710,25",2026-07-01
IRA-202605-011777,2026-05-09,Irapuato,Refacciones,Servicio externo,"2.307,25",2026-07-01
IRA-202605-011804,2026-05-09,Irapuato,Seguridad,Licencia de software,"1.516,75",2026-07-01
IRA-202605-011831,2026-05-09,Irapuato, Sistemas,Renta de montacargas,"1.273,25",2026-07-01
CHI-202605-008757,2026-05-10,Chihuahua,Mantenimiento,Equipo de protección,"8.894,50",2026-07-01
CHI-202605-008784,2026-05-10,Chihuahua,Nómina Indirecta,Refacción prensa,"9.733,50",2026-07-01
CHI-202605-008811,2026-05-10,Chihuahua,FLETES,Flete nacional,"3.205,75",2026-07-01
CHI-202605-008838,2026-05-10,Chihuahua,Refacciones,Calibración de equipo,"5.627,50",2026-07-01
CHI-202605-008865,2026-05-10,Chihuahua,Seguridad,Equipo de protección,"1.692,00",2026-07-01
CHI-202605-008892,2026-05-10,Chihuahua,Sistemas,Refacción prensa,"3.142,00",2026-07-01
CUA-202605-005733,2026-05-10,Cuautitlán,Mantenimiento,Equipo de protección,"7.671,25",2026-07-01
CUA-202605-005760,2026-05-10,Cuautitlán,Nómina Indirecta,Refacción prensa,"10.158,50",2026-07-01
CUA-202605-005787,2026-05-10,Cuautitlán,Fletes,Flete nacional,"3.903,50",2026-07-01
CUA-202605-005814,2026-05-10,Cuautitlán,Refacciones,Calibración de equipo,"9.720,75",2026-07-01
CUA-202605-005841,2026-05-10,Cuautitlán,seguridad,Equipo de protección,"2.802,00",2026-07-01
CUA-202605-005868,2026-05-10,Cuautitlán,Sistemas,Refacción prensa,"3.662,00",2026-07-01
HER-202605-002709,2026-05-10,Hermosillo,Mantenimiento,Equipo de protección,"6.797,00",2026-07-01
HER-202605-002736,2026-05-10,Hermosillo,NÓMINA INDIRECTA,Refacción prensa,"6.245,50",2026-07-01
HER-202605-002763,2026-05-10,Hermosillo,Fletes,Flete nacional,"2.913,75",2026-07-01
HER-202605-002790,2026-05-10,Hermosillo,Refacciones,Calibración de equipo,"4.874,50",2026-07-01
HER-202605-002817,2026-05-10,Hermosillo,Seguridad,Equipo de protección,"1.533,75",2026-07-01
HER-202605-002844,2026-05-10,Hermosillo,Sistemas,Refacción prensa,"2.178,00",2026-07-01
IRA-202605-011700,2026-05-10,Irapuato,Mantenimiento,Refacción prensa,"5.653,75",2026-07-01
IRA-202605-011727,2026-05-10,Irapuato,Nómina Indirecta,Flete nacional,"4.514,00",2026-07-01
IRA-202605-011754,2026-05-10,Irapuato,Fletes,Calibración de equipo,"1.859,50",2026-07-01
IRA-202605-011781,2026-05-10,Irapuato, Calidad,Equipo de protección,"2.808,00",2026-07-01
IRA-202605-011808,2026-05-10,Irapuato,Seguridad,Refacción prensa,"1.079,25",2026-07-01
IRA-202605-011835,2026-05-10,Irapuato,Sistemas,Flete nacional,"1.333,50",2026-07-01
CHI-202605-008761,2026-05-11,Chihuahua,ENERGÍA,Mantenimiento preventivo,"5.482,75",2026-07-01
CHI-202605-008788,2026-05-11,Chihuahua,Nómina Indirecta,Flete de importación,"9.393,25",2026-07-01
CHI-202605-008815,2026-05-11,Chihuahua,Fletes,Nómina de apoyo,"4.297,25",2026-07-01
CHI-202605-008842,2026-05-11,Chihuahua,Calidad,Reparación correctiva,"3.136,25",2026-07-01
CHI-202605-008869,2026-05-11,Chihuahua,Seguridad,Mantenimiento preventivo,"2.325,25",2026-07-01
CHI-202605-008896,2026-05-11,Chihuahua,  SISTEMAS ,Flete de importación,"3.073,50",2026-07-01
CUA-202605-005737,2026-05-11,Cuautitlán,Energía,Mantenimiento preventivo,"4.538,25",2026-07-01
CUA-202605-005764,2026-05-11,Cuautitlán,Nómina Indirecta,Flete de importación,"9.674,00",2026-07-01
CUA-202605-005791,2026-05-11,Cuautitlán,fletes,Nómina de apoyo,"3.114,00",2026-07-01
CUA-202605-005818,2026-05-11,Cuautitlán,Calidad,Reparación correctiva,"8.668,75",2026-07-01
CUA-202605-005845,2026-05-11,Cuautitlán,Seguridad,Mantenimiento preventivo,"3.795,00",2026-07-01
CUA-202605-005872,2026-05-11,Cuautitlán,Sistemas,Flete de importación,"3.973,00",2026-07-01
HER-202605-002713,2026-05-11,Hermosillo,Energía,Mantenimiento preventivo,"4.727,50",2026-07-01
HER-202605-002740,2026-05-11,Hermosillo,Nómina Indirecta,Flete de importación,"7.471,50",2026-07-01
HER-202605-002767,2026-05-11,Hermosillo,Fletes,Nómina de apoyo,"2.331,00",2026-07-01
HER-202605-002794,2026-05-11,Hermosillo,Calidad,Reparación correctiva,"3.042,00",2026-07-01
HER-202605-002821,2026-05-11,Hermosillo,  SEGURIDAD ,Mantenimiento preventivo,"2.246,50",2026-07-01
HER-202605-002848,2026-05-11,Hermosillo,Sistemas,Flete de importación,"2.179,75",2026-07-01
IRA-202605-011704,2026-05-11,Irapuato,Energía,Flete de importación,"5.909,25",2026-07-01
IRA-202605-011731,2026-05-11,Irapuato, Nómina Indirecta,Nómina de apoyo,"4.561,00",2026-07-01
IRA-202605-011758,2026-05-11,Irapuato,Fletes,Reparación correctiva,"2.980,25",2026-07-01
IRA-202605-011785,2026-05-11,Irapuato,Calidad,Mantenimiento preventivo,"2.370,50",2026-07-01
IRA-202605-011812,2026-05-11,Irapuato,Seguridad,Flete de importación,"1.537,25",2026-07-01
IRA-202605-011839,2026-05-11,Irapuato,Sistemas,Nómina de apoyo,"1.571,75",2026-07-01
CHI-202605-008738,2026-05-12,Chihuahua,Mantenimiento,Consumo eléctrico,"11.101,25",2026-07-01
CHI-202605-008765,2026-05-12,Chihuahua,Energía,Servicio externo,"5.363,25",2026-07-01
CHI-202605-008792,2026-05-12,Chihuahua,Nómina Indirecta,Licencia de software,"7.294,00",2026-07-01
CHI-202605-008819,2026-05-12,Chihuahua,Fletes,Renta de montacargas,"4.362,00",2026-07-01
CHI-202605-008846,2026-05-12,Chihuahua,  CALIDAD ,Consumo eléctrico,"4.496,00",2026-07-01
CHI-202605-008873,2026-05-12,Chihuahua,Seguridad,Servicio externo,"1.961,75",2026-07-01
CHI-202605-008900,2026-05-12,Chihuahua,Sistemas,Licencia de software,"2.630,00",2026-07-01
CUA-202605-005714,2026-05-12,Cuautitlán,Mantenimiento,Consumo eléctrico,"15.650,00",2026-07-01
CUA-202605-005741,2026-05-12,Cuautitlán,energía,Servicio externo,"6.569,50",2026-07-01
CUA-202605-005768,2026-05-12,Cuautitlán,Nómina Indirecta,Licencia de software,"11.271,25",2026-07-01
CUA-202605-005795,2026-05-12,Cuautitlán,Fletes,Renta de montacargas,"3.601,00",2026-07-01
CUA-202605-005822,2026-05-12,Cuautitlán,Calidad,Consumo eléctrico,"6.730,75",2026-07-01
CUA-202605-005849,2026-05-12,Cuautitlán,Seguridad,Servicio externo,"4.819,50",2026-07-01
CUA-202605-005876,2026-05-12,Cuautitlán,Sistemas ,Licencia de software,"3.466,75",2026-07-01
HER-202605-002690,2026-05-12,Hermosillo,Mantenimiento,Consumo eléctrico,"10.669,00",2026-07-01
HER-202605-002717,2026-05-12,Hermosillo,Energía,Servicio externo,"4.983,25",2026-07-01
HER-202605-002744,2026-05-12,Hermosillo,Nómina Indirecta,Licencia de software,"7.447,25",2026-07-01
HER-202605-002771,2026-05-12,Hermosillo,  FLETES ,Renta de montacargas,"2.516,25",2026-07-01
HER-202605-002798,2026-05-12,Hermosillo,Calidad,Consumo eléctrico,"2.644,50",2026-07-01
HER-202605-002825,2026-05-12,Hermosillo,Seguridad,Servicio externo,"2.234,75",2026-07-01
HER-202605-002852,2026-05-12,Hermosillo,Sistemas,Licencia de software,"2.801,25",2026-07-01
IRA-202605-011681,2026-05-12,Irapuato, Mantenimiento,Servicio externo,"8.303,25",2026-07-01
IRA-202605-011708,2026-05-12,Irapuato,Energía,Licencia de software,"6.154,25",2026-07-01
IRA-202605-011735,2026-05-12,Irapuato,Nómina Indirecta,Renta de montacargas,"4.280,50",2026-07-01
IRA-202605-011762,2026-05-12,Irapuato,Refacciones,Consumo eléctrico,"4.748,75",2026-07-01
IRA-202605-011789,2026-05-12,Irapuato,Calidad,Servicio externo,"2.483,75",2026-07-01
IRA-202605-011816,2026-05-12,Irapuato,seguridad,Licencia de software,"1.655,50",2026-07-01
CHI-202605-008742,2026-05-13,Chihuahua,Mantenimiento,Calibración de equipo,"11.156,75",2026-07-01
CHI-202605-008769,2026-05-13,Chihuahua,Energía,Equipo de protección,"4.533,75",2026-07-01
CHI-202605-008796,2026-05-13,Chihuahua,  NÓMINA INDIRECTA ,Refacción prensa,"8.672,25",2026-07-01
CHI-202605-008823,2026-05-13,Chihuahua,Refacciones,Flete nacional,"4.612,00",2026-07-01
CHI-202605-008850,2026-05-13,Chihuahua,Calidad,Calibración de equipo,"3.589,50",2026-07-01
CHI-202605-008877,2026-05-13,Chihuahua,Seguridad,Equipo de protección,"2.921,75",2026-07-01
CHI-202605-008904,2026-05-13,Chihuahua,Sistemas,Refacción prensa,"2.296,25",2026-07-01
CUA-202605-005718,2026-05-13,Cuautitlán,Mantenimiento,Calibración de equipo,"14.769,75",2026-07-01
CUA-202605-005745,2026-05-13,Cuautitlán,Energía,Equipo de protección,"5.396,25",2026-07-01
CUA-202605-005772,2026-05-13,Cuautitlán,Nómina Indirecta,Refacción prensa,"9.101,00",2026-07-01
CUA-202605-005799,2026-05-13,Cuautitlán,Refacciones,Flete nacional,"5.936,50",2026-07-01
CUA-202605-005826,2026-05-13,Cuautitlán,Calidad ,Calibración de equipo,"6.544,00",2026-07-01
CUA-202605-005853,2026-05-13,Cuautitlán,Seguridad,Equipo de protección,"3.460,00",2026-07-01
CUA-202605-005880,2026-05-13,Cuautitlán,Sistemas,Refacción prensa,"3.194,00",2026-07-01
HER-202605-002694,2026-05-13,Hermosillo,Mantenimiento,Calibración de equipo,"9.003,75",2026-07-01
HER-202605-002721,2026-05-13,Hermosillo,  ENERGÍA ,Equipo de protección,"5.006,00",2026-07-01
HER-202605-002748,2026-05-13,Hermosillo,Nómina Indirecta,Refacción prensa,"6.017,50",2026-07-01
HER-202605-002775,2026-05-13,Hermosillo,Refacciones,Flete nacional,"3.570,25",2026-07-01
HER-202605-002802,2026-05-13,Hermosillo,Calidad,Calibración de equipo,"2.993,75",2026-07-01
HER-202605-002829,2026-05-13,Hermosillo,Seguridad,Equipo de protección,"1.471,50",2026-07-01
HER-202605-002856,2026-05-13,Hermosillo, Sistemas,Refacción prensa,"1.940,50",2026-07-01
IRA-202605-011685,2026-05-13,Irapuato,Mantenimiento,Equipo de protección,"7.905,50",2026-07-01
IRA-202605-011712,2026-05-13,Irapuato,Energía,Refacción prensa,"7.311,00",2026-07-01
IRA-202605-011739,2026-05-13,Irapuato,Nómina Indirecta,Flete nacional,"5.791,50",2026-07-01
IRA-202605-011766,2026-05-13,Irapuato,refacciones,Calibración de equipo,"3.494,75",2026-07-01
IRA-202605-011793,2026-05-13,Irapuato,Calidad,Equipo de protección,"2.781,00",2026-07-01
IRA-202605-011820,2026-05-13,Irapuato,Seguridad,Refacción prensa,"1.022,25",2026-07-01
CHI-202605-008746,2026-05-14,Chihuahua,  MANTENIMIENTO ,Reparación correctiva,"11.230,00",2026-07-01
